"id","sub.species","life_cycle","country","locality","svl","r_interlimb_l","l_interlimb_l","body_h","head_l","head_w","head_h","r_lower_jaw_l","r_humerus","r_radius","r_metacarpus","r_toe_fore","r_femur","r_tibia","r_metatarsus","r_toe_hind","l_lower_jaw_l","l_humerus","l_radius","l_metacarpus","l_toe_fore","l_femur","l_tibia","l_metatarsus","l_toe_hind","tail"
"22904","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.62065647981962,1.2718416065365,1.27253777737524,0.944482672150169,1.01325866528352,0.90036712865647,0.69810054562339,0.854913022307856,0.710963118995276,0.545307116465824,0.361727836017593,0.348304863048161,0.727541257028556,0.597695185925512,0.447158031342219,0.434568904034199,0.853698211776174,0.785329835010767,0.574031267727719,0.217483944213906,0.442479769064449,0.741939077729199,0.563481085394411,0.330413773349191,0.404833716619938,1.50160692241883
"22923","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.61752453488629,1.3096301674259,1.3096301674259,0.902002891350729,1.02571538390134,0.8819549713396,0.669316880566112,0.851258348719075,0.685741738602264,0.553883026643874,0.238046103128795,0.369215857410143,0.7481880270062,0.577491799837225,0.431363764158987,0.462397997898956,0.833147111912785,0.685741738602264,0.521138083704036,0.235528446907549,0.445604203273598,0.732393759822969,0.495544337546448,0.250420002308894,0.414973347970818,1.46775605124403
"22906","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.6195107208385,1.29578694025161,1.29578694025161,0.897627091290441,0.990782691803138,0.873320601815399,0.6414741105041,0.858537197569639,0.755112266395071,0.57287160220048,0.247973266361807,0.403120521175818,0.732393759822969,0.577491799837225,0.431363764158987,0.457881896733992,0.88252453795488,0.754348335711019,0.502427119984433,0.235528446907549,0.41161970596323,0.744292983122676,0.506505032404872,0.462397997898956,0.469822015978163,1.48201557645071
"22903","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.6341748717626,1.28600712207947,1.28847280059978,0.920123326290724,1.02077548819356,0.929418925714293,0.694605198933569,0.903089986991944,0.756636108245848,0.570542939881898,0.217483944213906,0.419955748489758,0.719331286983727,0.569373909615046,0.354108439147401,0.444044795918076,0.898725181589494,0.742725131304698,0.518513939877887,0.250420002308894,0.501059262217751,0.717670503002262,0.550228353055094,0.397940008672038,0.462397997898956,1.51982799377572
"22914","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.65724712988372,1.34242268082221,1.34242268082221,0.910090545594068,1.01367969729119,0.910090545594068,0.724275869600789,0.89707700320942,0.730782275666389,0.617000341120899,0.269512944217916,0.404833716619938,0.740362689494244,0.561101383649056,0.334453751150931,0.469822015978163,0.89209460269048,0.736396502276642,0.526339277389844,0.232996110392154,0.491361693834273,0.7481880270062,0.531478917042255,0.322219294733919,0.463892988985907,1.52750101098112
"22907","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.62654565902713,1.32448823330766,1.32448823330766,0.898176483497677,1.0111473607758,0.91539983521227,0.669316880566112,0.868056361823042,0.763427993562937,0.544068044350276,0.204119982655925,0.356025857193123,0.73319726510657,0.547774705387823,0.356025857193123,0.421603926869831,0.867467487859051,0.746634198937579,0.532754378992498,0.235528446907549,0.4983105537896,0.710963118995276,0.563481085394411,0.33645973384853,0.472756449317212,1.47712125471966
"22900","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.64335396197686,1.27829620809127,1.27829620809127,0.928907690243953,1.0920184707528,0.949390006644913,0.725911632295048,0.937016107464814,0.812913356642856,0.582063362911709,0.324282455297693,0.462397997898956,0.786751422145561,0.570542939881898,0.287801729930226,0.505149978319906,0.944482672150169,0.786751422145561,0.564666064252089,0.350248018334163,0.472756449317212,0.775246259740236,0.591064607026499,0.3654879848909,0.47567118832443,1.51094694867297
"22920","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.63968566124268,1.28103336724773,1.28103336724773,0.8750612633917,1.03622954408629,0.900913067737669,0.685741738602264,0.8926510338773,0.808210972924222,0.582063362911709,0.269512944217916,0.332438459915605,0.806179973983887,0.632457292184724,0.33645973384853,0.456366033129043,0.889861721258188,0.764922984649889,0.57978359661681,0.271841606536499,0.403120521175818,0.81690383937566,0.580924975675619,0.342422680822206,0.491361693834273,1.51321760006794
"22901","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.58994960132571,1.29666519026153,1.29666519026153,0.897627091290441,0.990782691803138,0.844477175745681,0.678518379040114,0.81888541459401,0.726727209026572,0.578639209968072,0.214843848047698,0.346352974450639,0.723455672035186,0.563481085394411,0.324282455297693,0.392696953259666,0.868644438394826,0.745074791582057,0.547774705387823,0.225309281725863,0.348304863048161,0.739572344450092,0.521138083704036,0.296665190261531,0.396199347095736,1.48287358360875
"22902","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.58905553105234,1.22737244228964,1.22737244228964,0.876217840591642,0.983175072037813,0.866877814337499,0.671172842715083,0.858537197569639,0.763427993562937,0.571708831808688,0.250420002308894,0.394451680826216,0.720985744153739,0.528916700277655,0.267171728403014,0.418301291319745,0.845098040014257,0.729974285699556,0.549003262025788,0.227886704613674,0.453318340047038,0.718501688867274,0.53655844257153,0.285557309007774,0.401400540781544,1.49734438101758
"22910","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.63427569462594,1.25382243870807,1.25382243870807,0.953276336667304,1.04099769242349,0.910624404889201,0.717670503002262,0.912222056532416,0.808885867359812,0.595496221825574,0.298853076409707,0.463892988985907,0.79448804665917,0.59659709562646,0.352182518111362,0.577491799837225,0.916453948549925,0.792391689498254,0.594392550375427,0.397940008672038,0.47567118832443,0.795184589682424,0.547774705387823,0.328379603438738,0.471291711058939,1.49679131570004
"22913","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.6341748717626,1.26881190373978,1.27415784926368,0.901458321396112,1.02897770520878,0.913813852383717,0.716003343634799,0.885361220031512,0.761175813155731,0.519827993775719,0.227886704613674,0.439332693830263,0.762678563727436,0.577491799837225,0.338456493604605,0.568201724066995,0.894869656745253,0.710117365111816,0.513217600067939,0.301029995663981,0.591064607026499,0.768638101247614,0.551449997972875,0.324282455297693,0.428134794028789,1.49094120535679
"22909","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.57019256109573,1.22245633667925,1.22245633667925,0.842609239610562,0.984077033902831,0.844477175745681,0.667452952889954,0.843855422623161,0.697229342759718,0.523746466811564,0.136720567156407,0.374748346010104,0.724275869600789,0.507855871695831,0.271841606536499,0.371067862271736,0.838219221907626,0.66838591669,0.503790683057181,0.190331698170291,0.396199347095736,0.686636269262293,0.519827993775719,0.281033367247728,0.376576957056512,1.45499721730946
"22912","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.57783634129274,1.24600590407603,1.24600590407603,0.8561244442423,1.01283722470517,0.82865989653532,0.635483746814912,0.811575005870593,0.747411807886423,0.531478917042255,0.152288344383056,0.330413773349191,0.717670503002262,0.53655844257153,0.278753600952829,0.374748346010104,0.81888541459401,0.673941998634088,0.530199698203082,0.247973266361807,0.437750562820388,0.712649701627211,0.544068044350276,0.447158031342219,0.491361693834273,1.49582175338591
"22908","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.63032615480395,1.29424571613812,1.29424571613812,0.903089986991944,1.03422726077055,0.923244018630276,0.678518379040114,0.924279286061882,0.778151250383644,0.690196080028514,0.187520720836463,0.255272505103306,0.751279103983342,0.621176281775035,0.260071387985075,0.424881636631067,0.870403905279027,0.742725131304698,0.547774705387823,0.2405492482826,0.556302500767287,0.734799829588847,0.602059991327962,0.324282455297693,0.437750562820388,1.49609899213257
"22922","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.61647551388857,1.29928933408768,1.29928933408768,0.878521795501206,1.01157044359728,0.885361220031512,0.686636269262293,0.883661435153618,0.724275869600789,0.552668216112193,0.201397124320452,0.416640507338281,0.755112266395071,0.557507201905658,0.397940008672038,0.439332693830263,0.869231719730976,0.745074791582057,0.507855871695831,0.235528446907549,0.424881636631067,0.741939077729199,0.503790683057181,0.247973266361807,0.406540180433955,1.51587384371168
"22921","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.60541279815305,1.23426412437879,1.23426412437879,0.857332496431269,1.01367969729119,0.916453948549925,0.724275869600789,0.887054378050957,0.73559889969818,0.618048096712093,0.238046103128795,0.399673721481038,0.719331286983727,0.527629900871339,0.330413773349191,0.459392487759231,0.867467487859051,0.776701183988411,0.569373909615046,0.212187604403958,0.330413773349191,0.732393759822969,0.541579243946581,0.324282455297693,0.429752280002408,1.47552591503928
"22935","apuana","metamorphic","Italy","Lago Baccio. Modena",1.63367040605144,1.28936595152003,1.28936595152003,0.81888541459401,0.993436230497612,0.8926510338773,0.658964842664435,0.891537457672564,0.744292983122676,0.600972895686748,0.332438459915605,0.450249108319361,0.751279103983342,0.643452676486187,0.390935107103379,0.551449997972875,0.916980047320382,0.753583058892907,0.633468455579587,0.328379603438738,0.505149978319906,0.736396502276642,0.574031267727719,0.378397900948138,0.525044807036845,1.48372989900002
"22933","apuana","metamorphic","Italy","Lago Baccio. Modena",1.6699673699085,1.30427505047713,1.30427505047713,0.8208579894397,1.01072386539177,0.965671971220107,0.713490543093943,0.951337518795918,0.795184589682424,0.683947130751512,0.428134794028789,0.519827993775719,0.766412847112399,0.602059991327962,0.447158031342219,0.545307116465824,0.940516484932567,0.77232170672292,0.64738297011462,0.382017042574868,0.526339277389844,0.776701183988411,0.633468455579587,0.444044795918076,0.591064607026499,1.57783634129274
"22932","apuana","metamorphic","Italy","Lago Baccio. Modena",1.57229060615142,1.19589965240923,1.17983892802319,0.756636108245848,0.948412965778601,0.868056361823042,0.575187844927661,0.851258348719075,0.670245853074124,0.531478917042255,0.260071387985075,0.374748346010104,0.649334858712142,0.507855871695831,0.342422680822206,0.431363764158987,0.854306041801081,0.710963118995276,0.494154594018443,0.28330122870355,0.531478917042255,0.694605198933569,0.550228353055094,0.380211241711606,0.544068044350276,1.48501121457857
"22931","apuana","metamorphic","Italy","Lago Baccio. Modena",1.62592949271629,1.26410915630581,1.26410915630581,0.788875115775417,0.992995098431341,0.914343157119441,0.635483746814912,0.929929560084588,0.753583058892907,0.59659709562646,0.298853076409707,0.429752280002408,0.7481880270062,0.594392550375427,0.421603926869831,0.557507201905658,0.865103974641128,0.769377326076139,0.571708831808688,0.357934847000454,0.510545010206612,0.711807229041191,0.539076098792777,0.372912002970107,0.462397997898956,1.52270499273475
"22934","apuana","metamorphic","Italy","Lago Baccio. Modena",1.56002624891289,1.18525876529659,1.19617618503997,0.739572344450092,0.941511432634403,0.884795363948981,0.575187844927661,0.884795363948981,0.709269960975831,0.547774705387823,0.187520720836463,0.350248018334163,0.666517980554881,0.532754378992498,0.352182518111362,0.396199347095736,0.84323277809801,0.685741738602264,0.495544337546448,0.232996110392154,0.397940008672038,0.677606952720493,0.491361693834273,0.290034611362518,0.389166084364532,1.42845877351558
"22927","apuana","paedomorphic","Italy","Lago Baccio. Modena",1.70389295363254,1.34004731766139,1.34004731766139,0.893761762057943,1.10277661488344,1.01283722470517,0.771587480881255,0.9804578922761,0.826722520168992,0.677606952720493,0.342422680822206,0.510545010206612,0.886490725172482,0.657055852857104,0.41161970596323,0.535294120042771,0.968482948553935,0.851869600729766,0.684845361644412,0.352182518111362,0.460897842756548,0.815577748324267,0.649334858712142,0.396199347095736,0.53655844257153,1.61961500574281
"22926","apuana","paedomorphic","Italy","Lago Baccio. Modena",1.72867836685091,1.38345629652475,1.38345629652475,0.93801909747621,1.10720996964787,1.05269394192497,0.766412847112399,1.02897770520878,0.90848501887865,0.7481880270062,0.367355921026019,0.539076098792777,0.827369273053825,0.712649701627211,0.41161970596323,0.53655844257153,1.02571538390134,0.886490725172482,0.674861140737812,0.389166084364532,0.523746466811564,0.858537197569639,0.651278013998144,0.44870631990508,0.591064607026499,1.66048601578497
"22928","apuana","paedomorphic","Italy","Lago Baccio. Modena",1.698535492562,1.31973049433022,1.31785448933147,0.928395852256714,1.08778141780954,1.01535975540921,0.742725131304698,0.997823080745725,0.853089529851866,0.724275869600789,0.418301291319745,0.518513939877887,0.8208579894397,0.740362689494244,0.459392487759231,0.612783856719735,0.964259630196849,0.885926339801431,0.652246341003323,0.409933123331295,0.557507201905658,0.886490725172482,0.69196510276736,0.471291711058939,0.672097857935718,1.64650175003161
"20401","apuana","metamorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.61331316145546,1.23527587668705,1.23527587668705,0.833147111912785,0.949390006644913,0.88930170250631,0.660865478003869,0.916980047320382,0.775246259740236,0.679427896612119,0.369215857410143,0.450249108319361,0.740362689494244,0.598790506763115,0.401400540781544,0.552668216112193,0.877371345869774,0.753583058892907,0.570542939881898,0.350248018334163,0.457881896733992,0.686636269262293,0.57978359661681,0.419955748489758,0.521138083704036,1.50866436305294
"20403","apuana","metamorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.62107237114363,1.26481782300954,1.26481782300954,0.826722520168992,0.963787827345555,0.896526217489555,0.679427896612119,0.942008053022313,0.73559889969818,0.636487896353365,0.354108439147401,0.518513939877887,0.737987326333431,0.587710965018911,0.371067862271736,0.503790683057181,0.890979596989689,0.762678563727436,0.636487896353365,0.374748346010104,0.462397997898956,0.722633922533812,0.600972895686748,0.392696953259666,0.499687082618404,1.49471102520526
"20402","apuana","metamorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.5971464878337,1.21774707326279,1.21774707326279,0.801403710017355,0.959518376972998,0.890421018800914,0.632457292184724,0.883661435153618,0.812913356642856,0.632457292184724,0.296665190261531,0.469822015978163,0.776701183988411,0.57978359661681,0.374748346010104,0.534026106056135,0.873901597864461,0.752048447819439,0.635483746814912,0.285557309007774,0.45484486000851,0.7481880270062,0.630427875025024,0.363611979892144,0.4983105537896,1.48258776952677
"20404","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.60336092434838,1.24600590407603,1.24600590407603,0.811575005870593,0.972202838379065,0.872738827472669,0.691081492122968,0.885926339801431,0.787460474518415,0.613841821876069,0.33645973384853,0.416640507338281,0.753583058892907,0.613841821876069,0.356025857193123,0.518513939877887,0.877371345869774,0.665580991017953,0.580924975675619,0.334453751150931,0.460897842756548,0.713490543093943,0.631443769013172,0.374748346010104,0.471291711058939,1.44075170047919
"20407","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.57680189582891,1.17231096852195,1.17231096852195,0.857332496431269,0.960470777534299,0.862727528317975,0.694605198933569,0.862727528317975,0.749736315569061,0.612783856719735,0.276461804173244,0.387389826338729,0.740362689494244,0.574031267727719,0.332438459915605,0.431363764158987,0.861534410859038,0.749736315569061,0.59659709562646,0.257678574869184,0.409933123331295,0.634477270160732,0.509202522331103,0.334453751150931,0.457881896733992,1.43949059038968
"20406","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.5842181121174,1.19617618503997,1.19617618503997,0.8208579894397,0.962842681201242,0.857332496431269,0.732393759822969,0.869231719730976,0.716837723299524,0.565847818673518,0.462397997898956,0.392696953259666,0.749736315569061,0.588831725594207,0.462397997898956,0.418301291319745,0.834420703681533,0.715167357848458,0.587710965018911,0.397940008672038,0.45484486000851,0.676693609624867,0.580924975675619,0.350248018334163,0.491361693834273,1.42439155441028
"20408","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.56561172490206,1.18098558078673,1.18098558078673,0.787460474518415,0.950851458888546,0.840106094456758,0.627365856592733,0.864511081058392,0.751279103983342,0.528916700277655,0.281033367247728,0.332438459915605,0.716003343634799,0.537819095073274,0.431363764158987,0.44870631990508,0.841359470454855,0.769377326076139,0.57287160220048,0.262451089730429,0.426511261364575,0.737192642704737,0.547774705387823,0.322219294733919,0.453318340047038,1.44075170047919
"20405","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.58793534863636,1.19117145572856,1.19117145572856,0.837588438235511,1.01828430842653,0.866877814337499,0.696356388733332,0.893761762057943,0.707570176097936,0.57978359661681,0.298853076409707,0.380211241711606,0.695481676490197,0.54282542695918,0.462397997898956,0.41161970596323,0.860338006570994,0.725094521081469,0.587710965018911,0.281033367247728,0.432969290874406,0.717670503002262,0.586587304671755,0.350248018334163,0.501059262217751,1.39058187855044
"20413","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.5950550897593,1.23350376034113,1.23350376034113,0.853089529851866,0.986771734266245,0.88252453795488,0.666517980554881,0.8819549713396,0.750508394851346,0.582063362911709,0.281033367247728,0.363611979892144,0.752048447819439,0.620136054973757,0.285557309007774,0.439332693830263,0.852479993636856,0.777426822389311,0.518513939877887,0.252853030979893,0.328379603438738,0.773786444981194,0.592176757395867,0.225309281725863,0.390935107103379,1.46508528755743
"20409","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.61552922363713,1.23603314711764,1.23603314711764,0.866877814337499,1.03742649794062,0.897627091290441,0.741151598851785,0.929929560084588,0.768638101247614,0.629409599102719,0.414973347970818,0.418301291319745,0.799340549453582,0.6232492903979,0.385606273598312,0.465382851448418,0.890421018800914,0.841359470454855,0.637489729512511,0.278753600952829,0.439332693830263,0.880813592280791,0.631443769013172,0.338456493604605,0.513217600067939,1.49136169383427
"20414","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.5931752634781,1.2380461031288,1.2380461031288,0.829946695941636,1.0265332645233,0.876217840591642,0.693726948923647,0.863322860120456,0.755874855672491,0.523746466811564,0.232996110392154,0.285557309007774,0.717670503002262,0.549003262025788,0.262451089730429,0.361727836017593,0.885926339801431,0.727541257028556,0.54282542695918,0.173186268412274,0.392696953259666,0.648360010980932,0.591064607026499,0.198657086954423,0.359835482339888,1.48330195235817
"20418","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.54654266347813,1.16761267272753,1.16761267272753,0.841984804590114,0.946943270697825,0.807535028068853,0.661812685537261,0.836324115706752,0.741939077729199,0.518513939877887,0.190331698170291,0.294466226161593,0.672097857935718,0.515873843711679,0.225309281725863,0.376576957056512,0.83695673705955,0.725911632295048,0.591064607026499,0.230448921378274,0.363611979892144,0.655138434811382,0.576341350205793,0.269512944217916,0.429752280002408,1.47523522260413
"20417","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.54580175715928,1.15167623084705,1.15167623084705,0.795184589682424,0.939519252618618,0.880813592280791,0.622214022966295,0.869231719730976,0.709269960975831,0.507855871695831,0.212187604403958,0.429752280002408,0.725094521081469,0.511883360978874,0.276461804173244,0.390935107103379,0.886490725172482,0.731588765186739,0.517195897949974,0.164352855784437,0.344392273685111,0.66838591669,0.534026106056135,0.348304863048161,0.429752280002408,1.4667193716816
"20415","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.55059520748933,1.19228861256812,1.19228861256812,0.789580712164425,0.991226075692495,0.838849090737255,0.64738297011462,0.869231719730976,0.698970004336019,0.575187844927661,0.24551266781415,0.363611979892144,0.733999286538387,0.580924975675619,0.397940008672038,0.332438459915605,0.797267540830716,0.64738297011462,0.514547752660286,0.255272505103306,0.356025857193123,0.724275869600789,0.465382851448418,0.27415784926368,0.462397997898956,1.45924166487808
"20416","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.54678935163126,1.17580163284828,1.17580163284828,0.8750612633917,0.982723387668545,0.854306041801081,0.663700925389648,0.852479993636856,0.740362689494244,0.527629900871339,0.250420002308894,0.334453751150931,0.681241237375587,0.491361693834273,0.252853030979893,0.416640507338281,0.83695673705955,0.69284691927723,0.523746466811564,0.235528446907549,0.367355921026019,0.626340367375042,0.503790683057181,0.281033367247728,0.40823996531185,1.44638181222244
"20410","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.58602438238698,1.20951501454263,1.20951501454263,0.819543935541869,0.963315511386111,0.869231719730976,0.670245853074124,0.835056101720116,0.663700925389648,0.591064607026499,0.232996110392154,0.342422680822206,0.683947130751512,0.57287160220048,0.243038048686294,0.416640507338281,0.833784374656479,0.69284691927723,0.506505032404872,0.271841606536499,0.371067862271736,0.658011396657112,0.494154594018443,0.344392273685111,0.418301291319745,1.48415742436538
"20412","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.5975855017522,1.23904909314019,1.23904909314019,0.803457115648414,1.00518051250378,0.867467487859051,0.730782275666389,0.857935264719429,0.775246259740236,0.622214022966295,0.222716471147583,0.409933123331295,0.73559889969818,0.614897216033135,0.462397997898956,0.354108439147401,0.860936620700094,0.660865478003869,0.547774705387823,0.278753600952829,0.372912002970107,0.731588765186739,0.531478917042255,0.187520720836463,0.404833716619938,1.42488163663107
"20411","apuana","paedomorphic","Italy","Costa Rimacina. Luriano. Chindino.Siena. Toscana",1.58759872972124,1.24551266781415,1.24551266781415,0.8750612633917,0.996073654485275,0.878521795501206,0.720985744153739,0.841359470454855,0.740362689494244,0.612783856719735,0.243038048686294,0.387389826338729,0.7481880270062,0.59659709562646,0.276461804173244,0.390935107103379,0.860338006570994,0.711807229041191,0.600972895686748,0.250420002308894,0.416640507338281,0.722633922533812,0.535294120042771,0.301029995663981,0.471291711058939,1.45209324901773
"1992-2687","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.66322963453287,1.3386556655787,1.3386556655787,0.916453948549925,1.04766419460156,0.926856708949692,0.809559714635268,0.944482672150169,0.814913181275074,0.649334858712142,0.338456493604605,0.537819095073274,0.7481880270062,0.64640372622307,0.397940008672038,0.510545010206612,0.942008053022313,0.745855195173729,0.582063362911709,0.399673721481038,0.491361693834273,0.764176132390331,0.632457292184724,0.380211241711606,0.557507201905658,1.52166101511207
"1992-2685","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.6182573448404,1.28330122870355,1.28330122870355,0.90848501887865,1.02077548819356,0.900913067737669,0.770115294787102,0.919078092376074,0.809559714635268,0.633468455579587,0.369215857410143,0.551449997972875,0.739572344450092,0.690196080028514,0.369215857410143,0.593286067020457,0.873320601815399,0.787460474518415,0.613841821876069,0.330413773349191,0.545307116465824,0.719331286983727,0.635483746814912,0.390935107103379,0.600972895686748,1.4944328987264
"1992-2754","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.60140806053468,1.24772783290972,1.24772783290972,0.887617300335736,1.01745072951054,0.899273187317604,0.713490543093943,0.873320601815399,0.674861140737812,0.549003262025788,0.340444114840118,0.440909082065218,0.694605198933569,0.547774705387823,0.292256071356476,0.371067862271736,0.8555191556678,0.698970004336019,0.513217600067939,0.281033367247728,0.518513939877887,0.683947130751512,0.558708570533166,0.361727836017593,0.539076098792777,1.55218133883934
"1992-2761","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.51361707378787,1.1978316933289,1.1978316933289,0.824776462475546,0.937517892017347,0.835056101720116,0.710117365111816,0.786041210242554,0.649334858712142,0.492760389026837,0.225309281725863,0.413299764081252,0.645422269349092,0.523746466811564,0.342422680822206,0.406540180433955,0.814913181275074,0.649334858712142,0.496929648073215,0.170261715394957,0.414973347970818,0.658964842664435,0.442479769064449,0.298853076409707,0.437750562820388,1.4605971888976
"1992-2755","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.5497387312649,1.22788670461367,1.22788670461367,0.902546779313991,0.944975908412048,0.862727528317975,0.716003343634799,0.870403905279027,0.722633922533812,0.556302500767287,0.298853076409707,0.414973347970818,0.662757831681574,0.568201724066995,0.367355921026019,0.544068044350276,0.877371345869774,0.711807229041191,0.494154594018443,0.212187604403958,0.423245873936808,0.749736315569061,0.531478917042255,0.354108439147401,0.544068044350276,1.51375015008182
"1992-2760","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.51041094801018,1.13798673272353,1.13798673272353,0.838849090737255,0.938519725176492,0.777426822389311,0.664641975556125,0.832508912706236,0.675778341674085,0.530199698203082,0.235528446907549,0.328379603438738,0.602059991327962,0.423245873936808,0.235528446907549,0.403120521175818,0.857332496431269,0.708420900134713,0.531478917042255,0.269512944217916,0.403120521175818,0.681241237375587,0.460897842756548,0.414973347970818,0.437750562820388,1.43071988786328
"1992-2757","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.50839503313305,1.20139712432045,1.20139712432045,0.864511081058392,0.99563519459755,0.842609239610562,0.714329759745233,0.817565369559781,0.731588765186739,0.532754378992498,0.225309281725863,0.387389826338729,0.628388930050311,0.453318340047038,0.276461804173244,0.457881896733992,0.825426117767823,0.675778341674085,0.477121254719662,0.139879086401236,0.401400540781544,0.651278013998144,0.531478917042255,0.255272505103306,0.348304863048161,1.52153034127871
"1992-2756","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.50987428500472,1.18383903705642,1.18383903705642,0.859738566197147,0.960946195733831,0.851869600729766,0.713490543093943,0.812244696800369,0.652246341003323,0.525044807036845,0.276461804173244,0.401400540781544,0.563481085394411,0.491361693834273,0.230448921378274,0.399673721481038,0.851869600729766,0.665580991017953,0.465382851448418,0.232996110392154,0.406540180433955,0.661812685537261,0.459392487759231,0.232996110392154,0.436162647040756,1.45514952117983
"1992-2758","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.5360531551592,1.22608411597582,1.22608411597582,0.842609239610562,1,0.854306041801081,0.711807229041191,0.842609239610562,0.7481880270062,0.506505032404872,0.27415784926368,0.456366033129043,0.662757831681574,0.555094448578319,0.352182518111362,0.519827993775719,0.822168079368018,0.727541257028556,0.494154594018443,0.195899652409234,0.437750562820388,0.716003343634799,0.531478917042255,0.296665190261531,0.505149978319906,1.49094120535679
"1992-2759","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.54654266347813,1.22788670461367,1.22788670461367,0.86391737695786,0.979548374704095,0.897627091290441,0.738780558484369,0.829946695941636,0.762678563727436,0.570542939881898,0.287801729930226,0.447158031342219,0.691081492122968,0.541579243946581,0.447158031342219,0.46686762035411,0.808210972924222,0.74350976472843,0.556302500767287,0.238046103128795,0.45484486000851,0.712649701627211,0.550228353055094,0.397940008672038,0.531478917042255,1.52517442783527
"1992-2935","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.49066065335614,1.15075643986031,1.15075643986031,0.872738827472669,0.963315511386111,0.851258348719075,0.678518379040114,0.822168079368018,0.657055852857104,0.565847818673518,0.195899652409234,0.227886704613674,0.633468455579587,0.521138083704036,0.217483944213906,0.401400540781544,0.8055008581584,0.656098202012832,0.477121254719662,0.178976947293169,0.369215857410143,0.571708831808688,0.421603926869831,0.250420002308894,0.428134794028789,1.44138088491651
"1992-2936","apuana","paedomorphic","Italy","Lago Secco. Accumoli",1.51041094801018,1.17493159352844,1.17493159352844,0.89209460269048,0.9698816437465,0.851258348719075,0.72916478969277,0.812913356642856,0.696356388733332,0.517195897949974,0.220108088040055,0.359835482339888,0.656098202012832,0.468347330412157,0.264817823009536,0.436162647040756,0.81888541459401,0.6232492903979,0.450249108319361,0.178976947293169,0.416640507338281,0.716003343634799,0.526339277389844,0.230448921378274,0.434568904034199,1.50596351801813
